Date, SV, SVA, REU, PAP, NOU, KOU
2023-02-22 17:42:02, 1, 0, 0, 0, 0
2023-02-22 17:42:02, 1, 0, 0, 0, 0
2023-02-22 17:43:02, 1, 0, 0, 0, 0
2023-02-22 17:43:02, 1, 0, 0, 0, 0
2023-02-22 17:44:02, 1, 0, 0, 0, 0
2023-02-22 17:44:02, 1, 0, 0, 0, 0
2023-02-22 17:45:02, 1, 0, 0, 0, 0
2023-02-22 17:45:02, 1, 0, 0, 0, 0
2023-02-22 17:46:02, 1, 0, 0, 0, 0
2023-02-22 17:46:02, 1, 0, 0, 0, 0
2023-02-22 17:47:02, 1, 0, 0, 0, 0
2023-02-22 17:47:02, 1, 0, 0, 0, 0
2023-02-22 17:48:02, 1, 0, 0, 0, 0
2023-02-22 17:48:02, 1, 0, 0, 0, 0
2023-02-22 17:49:02, 1, 0, 0, 0, 0
2023-02-22 17:49:02, 1, 0, 0, 0, 0
2023-02-22 17:50:02, 1, 0, 0, 0, 0
2023-02-22 17:50:02, 1, 0, 0, 0, 0
2023-02-22 17:51:02, 1, 0, 0, 0, 0
2023-02-22 17:51:02, 1, 0, 0, 0, 0
2023-02-22 17:52:02, 1, 0, 0, 0, 0
2023-02-22 17:52:02, 1, 0, 0, 0, 0
2023-02-22 17:53:02, 1, 0, 0, 0, 0
2023-02-22 17:53:02, 1, 0, 0, 0, 0
2023-02-22 17:54:02, 1, 0, 0, 0, 0
2023-02-22 17:54:02, 1, 0, 0, 0, 0
2023-02-22 17:55:02, 1, 0, 0, 0, 0
2023-02-22 17:55:02, 1, 0, 0, 0, 0
2023-02-22 17:56:02, 1, 0, 0, 0, 0
2023-02-22 17:56:02, 1, 0, 0, 0, 0
2023-02-22 17:57:02, 1, 0, 0, 0, 0
2023-02-22 17:57:02, 1, 0, 0, 0, 0
2023-02-22 17:58:02, 1, 0, 0, 0, 0
2023-02-22 17:58:02, 1, 0, 0, 0, 0
2023-02-22 17:59:02, 1, 0, 0, 0, 0
2023-02-22 17:59:02, 1, 0, 0, 0, 0
2023-02-22 18:00:02, 1, 0, 0, 0, 0
2023-02-22 18:00:02, 1, 0, 0, 0, 0
2023-02-22 18:01:02, 1, 0, 0, 0, 0
2023-02-22 18:01:02, 1, 0, 0, 0, 0
2023-02-22 18:02:02, 1, 0, 0, 0, 0
