t,sat,gss
12396,1,SVA
12397,1,SVA
12398,1,SVA
12399,1,SVA
12400,1,SVA
12401,1,SVA
12402,1,SVA
12403,1,SVA
12404,1,SVA
12405,1,SVA
12406,1,SVA
12407,1,SVA
12408,1,SVA
12409,1,SVA
12410,1,SVA
12411,1,SVA
12412,1,SVA
12413,1,SVA
12414,1,SVA
12415,1,SVA
12416,1,SVA
12417,1,SVA
12418,1,SVA
12419,1,SVA
12420,1,SVA
12421,1,SVA
12422,1,SVA
12423,1,SVA
12424,1,SVA
12425,1,SVA
12426,1,SVA
12427,1,SVA
12428,1,SVA
12429,1,SVA
12430,1,SVA
12431,1,SVA
12432,1,SVA
12433,1,SVA
12434,1,SVA
12435,1,SVA
12436,1,SVA
12437,1,SVA
12438,1,SVA
12439,1,SVA
12440,1,SVA
12441,1,SVA
12442,1,SVA
12443,1,SVA
12444,1,SVA
12445,1,SVA
12446,1,SVA
12447,1,SVA
12448,1,SVA
12449,1,SVA
12450,1,SVA
12451,1,SVA
12452,1,SVA
12453,1,SVA
12454,1,SVA
12455,1,SVA
12456,1,SVA
12457,1,SVA
12458,1,SVA
12459,1,SVA
12460,1,SVA
12461,1,SVA
12462,1,SVA
12463,1,SVA
12464,1,SVA
12465,1,SVA
12466,1,SVA
12467,1,SVA
12468,1,SVA
12469,1,SVA
12470,1,SVA
12471,1,SVA
12472,1,SVA
12473,1,SVA
12474,1,SVA
12475,1,SVA
12476,1,SVA
12477,1,SVA
12478,1,SVA
12479,1,SVA
12480,1,SVA
12481,1,SVA
12482,1,SVA
12483,1,SVA
12484,1,SVA
12485,1,SVA
12486,1,SVA
12487,1,SVA
12488,1,SVA
12489,1,SVA
12490,1,SVA
12491,1,SVA
12492,1,SVA
12493,1,SVA
12494,1,SVA
12495,1,SVA
12496,1,SVA
12497,1,SVA
12498,1,SVA
12499,1,SVA
12500,1,SVA
12501,1,SVA
12502,1,SVA
12503,1,SVA
12504,1,SVA
12505,1,SVA
12506,1,SVA
12507,1,SVA
12508,1,SVA
12509,1,SVA
12510,1,SVA
12511,1,SVA
12512,1,SVA
12513,1,SVA
12514,1,SVA
12515,1,SVA
12516,1,SVA
12517,1,SVA
12518,1,SVA
12519,1,SVA
12520,1,SVA
12521,1,SVA
12522,1,SVA
12523,1,SVA
12524,1,SVA
12525,1,SVA
12526,1,SVA
12527,1,SVA
12528,1,SVA
12529,1,SVA
12530,1,SVA
12531,1,SVA
12532,1,SVA
12533,1,SVA
12534,1,SVA
12535,1,SVA
12536,1,SVA
12537,1,SVA
12538,1,SVA
12539,1,SVA
12540,1,SVA
12541,1,SVA
12542,1,SVA
12543,1,SVA
12544,1,SVA
12545,1,SVA
12546,1,SVA
12547,1,SVA
12548,1,SVA
12549,1,SVA
12550,1,SVA
12551,1,SVA
12552,1,SVA
12553,1,SVA
12554,1,SVA
12555,1,SVA
12556,1,SVA
12557,1,SVA
12558,1,SVA
12559,1,SVA
12560,1,SVA
12561,1,SVA
12562,1,SVA
12563,1,SVA
12564,1,SVA
12565,1,SVA
12566,1,SVA
12567,1,SVA
12568,1,SVA
12569,1,SVA
12570,1,SVA
12571,1,SVA
12572,1,SVA
12573,1,SVA
12574,1,SVA
12575,1,SVA
12576,1,SVA
12577,1,SVA
12578,1,SVA
12579,1,SVA
12580,1,SVA
12581,1,SVA
12582,1,SVA
12583,1,SVA
12584,1,SVA
12585,1,SVA
12586,1,SVA
12587,1,SVA
12588,1,SVA
12589,1,SVA
12590,1,SVA
12591,1,SVA
12592,1,SVA
12593,1,SVA
12594,1,SVA
12595,1,SVA
12596,1,SVA
12597,1,SVA
12598,1,SVA
12599,1,SVA
12600,1,SVA
12601,1,SVA
12602,1,SVA
12603,1,SVA
12604,1,SVA
12605,1,SVA
12606,1,SVA
12607,1,SVA
12608,1,SVA
12609,1,SVA
12610,1,SVA
12611,1,SVA
12612,1,SVA
12613,1,SVA
12614,1,SVA
12615,1,SVA
12616,1,SVA
12617,1,SVA
12618,1,SVA
13634,1,SVA
13635,1,SVA
13636,1,SVA
13637,1,SVA
13638,1,SVA
13639,1,SVA
13640,1,SVA
13641,1,SVA
13642,1,SVA
13643,1,SVA
13644,1,SVA
13645,1,SVA
13646,1,SVA
13647,1,SVA
13648,1,SVA
13649,1,SVA
13650,1,SVA
13651,1,SVA
13652,1,SVA
13653,1,SVA
13654,1,SVA
13655,1,SVA
13656,1,SVA
13657,1,SVA
13658,1,SVA
13659,1,SVA
13660,1,SVA
13661,1,SVA
13662,1,SVA
13663,1,SVA
13664,1,SVA
13665,1,SVA
13666,1,SVA
13667,1,SVA
13668,1,SVA
13669,1,SVA
13670,1,SVA
13671,1,SVA
13672,1,SVA
13673,1,SVA
13674,1,SVA
13675,1,SVA
13676,1,SVA
13677,1,SVA
13678,1,SVA
13679,1,SVA
13680,1,SVA
13681,1,SVA
13682,1,SVA
13683,1,SVA
13684,1,SVA
13685,1,SVA
13686,1,SVA
13687,1,SVA
13688,1,SVA
13689,1,SVA
13690,1,SVA
13691,1,SVA
13692,1,SVA
13693,1,SVA
13694,1,SVA
13695,1,SVA
13696,1,SVA
13697,1,SVA
13698,1,SVA
13699,1,SVA
13700,1,SVA
13701,1,SVA
13702,1,SVA
13703,1,SVA
13704,1,SVA
13705,1,SVA
13706,1,SVA
13707,1,SVA
13708,1,SVA
13709,1,SVA
13710,1,SVA
13711,1,SVA
13712,1,SVA
13713,1,SVA
13714,1,SVA
13715,1,SVA
13716,1,SVA
13717,1,SVA
13718,1,SVA
13719,1,SVA
13720,1,SVA
13721,1,SVA
13722,1,SVA
13723,1,SVA
13724,1,SVA
13725,1,SVA
13726,1,SVA
13727,1,SVA
13728,1,SVA
13729,1,SVA
13730,1,SVA
13731,1,SVA
13732,1,SVA
13733,1,SVA
13734,1,SVA
13735,1,SVA
13736,1,SVA
13737,1,SVA
13738,1,SVA
13739,1,SVA
13740,1,SVA
13741,1,SVA
13742,1,SVA
13743,1,SVA
13744,1,SVA
13745,1,SVA
13746,1,SVA
13747,1,SVA
13748,1,SVA
13749,1,SVA
13750,1,SVA
13751,1,SVA
13752,1,SVA
13753,1,SVA
13754,1,SVA
13755,1,SVA
13756,1,SVA
13757,1,SVA
13758,1,SVA
13759,1,SVA
13760,1,SVA
13761,1,SVA
13762,1,SVA
13763,1,SVA
13764,1,SVA
13765,1,SVA
13766,1,SVA
13767,1,SVA
13768,1,SVA
13769,1,SVA
13770,1,SVA
13771,1,SVA
13772,1,SVA
13773,1,SVA
13774,1,SVA
13775,1,SVA
13776,1,SVA
13777,1,SVA
13778,1,SVA
13779,1,SVA
13780,1,SVA
13781,1,SVA
13782,1,SVA
13783,1,SVA
13784,1,SVA
13785,1,SVA
13786,1,SVA
13787,1,SVA
13788,1,SVA
13789,1,SVA
13790,1,SVA
13791,1,SVA
13792,1,SVA
13793,1,SVA
13794,1,SVA
13795,1,SVA
13796,1,SVA
13797,1,SVA
13798,1,SVA
13799,1,SVA
13800,1,SVA
13801,1,SVA
13802,1,SVA
13803,1,SVA
13804,1,SVA
13805,1,SVA
13806,1,SVA
13807,1,SVA
13808,1,SVA
13809,1,SVA
13810,1,SVA
13811,1,SVA
13812,1,SVA
13813,1,SVA
13814,1,SVA
13815,1,SVA
13816,1,SVA
13817,1,SVA
13818,1,SVA
13819,1,SVA
13820,1,SVA
13821,1,SVA
13822,1,SVA
13823,1,SVA
13824,1,SVA
13825,1,SVA
13826,1,SVA
13827,1,SVA
13828,1,SVA
13829,1,SVA
13830,1,SVA
13831,1,SVA
13832,1,SVA
13833,1,SVA
13834,1,SVA
13835,1,SVA
13836,1,SVA
13837,1,SVA
13838,1,SVA
13839,1,SVA
13840,1,SVA
13841,1,SVA
13842,1,SVA
13843,1,SVA
13844,1,SVA
13845,1,SVA
13846,1,SVA
13847,1,SVA
13848,1,SVA
13849,1,SVA
13850,1,SVA
13851,1,SVA
13852,1,SVA
13853,1,SVA
13854,1,SVA
13855,1,SVA
13856,1,SVA
13857,1,SVA
13858,1,SVA
13859,1,SVA
13860,1,SVA
13861,1,SVA
13862,1,SVA
13863,1,SVA
13864,1,SVA
13865,1,SVA
13866,1,SVA
13867,1,SVA
13868,1,SVA
13869,1,SVA
13870,1,SVA
13871,1,SVA
13872,1,SVA
13873,1,SVA
13874,1,SVA
13875,1,SVA
13876,1,SVA
13877,1,SVA
13878,1,SVA
13879,1,SVA
13880,1,SVA
13881,1,SVA
13882,1,SVA
13883,1,SVA
13884,1,SVA
13885,1,SVA
13886,1,SVA
13887,1,SVA
13888,1,SVA
13889,1,SVA
13890,1,SVA
13891,1,SVA
13892,1,SVA
13893,1,SVA
13894,1,SVA
13895,1,SVA
13896,1,SVA
13897,1,SVA
13898,1,SVA
13899,1,SVA
13900,1,SVA
13901,1,SVA
13902,1,SVA
13903,1,SVA
13904,1,SVA
13905,1,SVA
13906,1,SVA
13907,1,SVA
13908,1,SVA
13909,1,SVA
13910,1,SVA
13911,1,SVA
13912,1,SVA
13913,1,SVA
13914,1,SVA
13915,1,SVA
13916,1,SVA
13917,1,SVA
13918,1,SVA
13919,1,SVA
13920,1,SVA
13921,1,SVA
13922,1,SVA
13923,1,SVA
13924,1,SVA
13925,1,SVA
13926,1,SVA
13927,1,SVA
13928,1,SVA
13929,1,SVA
13930,1,SVA
13931,1,SVA
13932,1,SVA
13933,1,SVA
13934,1,SVA
13935,1,SVA
13936,1,SVA
13937,1,SVA
13938,1,SVA
13939,1,SVA
13940,1,SVA
13941,1,SVA
13942,1,SVA
13943,1,SVA
13944,1,SVA
13945,1,SVA
13946,1,SVA
13947,1,SVA
13948,1,SVA
13949,1,SVA
13950,1,SVA
13951,1,SVA
13952,1,SVA
13953,1,SVA
13954,1,SVA
13955,1,SVA
13956,1,SVA
13957,1,SVA
13958,1,SVA
13959,1,SVA
13960,1,SVA
13961,1,SVA
13962,1,SVA
13963,1,SVA
13964,1,SVA
13965,1,SVA
13966,1,SVA
13967,1,SVA
13968,1,SVA
13969,1,SVA
13970,1,SVA
13971,1,SVA
13972,1,SVA
13973,1,SVA
13974,1,SVA
13975,1,SVA
13976,1,SVA
13977,1,SVA
13978,1,SVA
13979,1,SVA
13980,1,SVA
13981,1,SVA
13982,1,SVA
13983,1,SVA
13984,1,SVA
13985,1,SVA
13986,1,SVA
13987,1,SVA
13988,1,SVA
13989,1,SVA
13990,1,SVA
13991,1,SVA
13992,1,SVA
13993,1,SVA
13994,1,SVA
13995,1,SVA
13996,1,SVA
13997,1,SVA
13998,1,SVA
13999,1,SVA
14000,1,SVA
14001,1,SVA
14002,1,SVA
14003,1,SVA
14004,1,SVA
14005,1,SVA
14006,1,SVA
14007,1,SVA
14008,1,SVA
14009,1,SVA
14010,1,SVA
14011,1,SVA
14012,1,SVA
14013,1,SVA
14014,1,SVA
14015,1,SVA
14016,1,SVA
14017,1,SVA
14018,1,SVA
14019,1,SVA
14020,1,SVA
14021,1,SVA
14022,1,SVA
14023,1,SVA
14024,1,SVA
14025,1,SVA
14026,1,SVA
14027,1,SVA
14028,1,SVA
14029,1,SVA
14030,1,SVA
14031,1,SVA
14032,1,SVA
14033,1,SVA
14034,1,SVA
14035,1,SVA
14036,1,SVA
14037,1,SVA
14038,1,SVA
14039,1,SVA
14040,1,SVA
14041,1,SVA
14042,1,SVA
14043,1,SVA
14044,1,SVA
14045,1,SVA
14046,1,SVA
14047,1,SVA
14048,1,SVA
14049,1,SVA
14050,1,SVA
14051,1,SVA
14052,1,SVA
14053,1,SVA
14054,1,SVA
14055,1,SVA
14056,1,SVA
14057,1,SVA
14058,1,SVA
14059,1,SVA
14060,1,SVA
14061,1,SVA
14062,1,SVA
14063,1,SVA
14064,1,SVA
14065,1,SVA
14066,1,SVA
14067,1,SVA
14068,1,SVA
14069,1,SVA
14070,1,SVA
14071,1,SVA
14072,1,SVA
14073,1,SVA
14074,1,SVA
14075,1,SVA
14076,1,SVA
14077,1,SVA
14078,1,SVA
14079,1,SVA
14080,1,SVA
14081,1,SVA
14082,1,SVA
14083,1,SVA
14084,1,SVA
14085,1,SVA
14086,1,SVA
14087,1,SVA
14088,1,SVA
14089,1,SVA
14090,1,SVA
14091,1,SVA
14092,1,SVA
14093,1,SVA
14094,1,SVA
14095,1,SVA
14096,1,SVA
14097,1,SVA
14098,1,SVA
14099,1,SVA
14100,1,SVA
14101,1,SVA
14102,1,SVA
14103,1,SVA
14104,1,SVA
14105,1,SVA
14106,1,SVA
14107,1,SVA
14108,1,SVA
14109,1,SVA
14110,1,SVA
14111,1,SVA
14112,1,SVA
14113,1,SVA
14114,1,SVA
14115,1,SVA
14116,1,SVA
14117,1,SVA
14118,1,SVA
14119,1,SVA
14120,1,SVA
14121,1,SVA
14122,1,SVA
14123,1,SVA
14124,1,SVA
14125,1,SVA
14126,1,SVA
14127,1,SVA
14128,1,SVA
14129,1,SVA
14130,1,SVA
14131,1,SVA
14132,1,SVA
14133,1,SVA
14134,1,SVA
14135,1,SVA
14136,1,SVA
14137,1,SVA
14138,1,SVA
14139,1,SVA
14140,1,SVA
14141,1,SVA
14142,1,SVA
14143,1,SVA
14144,1,SVA
14145,1,SVA
14146,1,SVA
14147,1,SVA
14148,1,SVA
14149,1,SVA
14150,1,SVA
14151,1,SVA
14152,1,SVA
14153,1,SVA
14154,1,SVA
14155,1,SVA
14156,1,SVA
14157,1,SVA
14158,1,SVA
14159,1,SVA
14160,1,SVA
14161,1,SVA
14162,1,SVA
14163,1,SVA
14164,1,SVA
14165,1,SVA
14166,1,SVA
14167,1,SVA
14168,1,SVA
14169,1,SVA
14170,1,SVA
14171,1,SVA
14172,1,SVA
14173,1,SVA
14174,1,SVA
15358,1,SVA
15359,1,SVA
15360,1,SVA
15361,1,SVA
15362,1,SVA
15363,1,SVA
15364,1,SVA
15365,1,SVA
15366,1,SVA
15367,1,SVA
15368,1,SVA
15369,1,SVA
15370,1,SVA
15371,1,SVA
15372,1,SVA
15373,1,SVA
15374,1,SVA
15375,1,SVA
15376,1,SVA
15377,1,SVA
15378,1,SVA
15379,1,SVA
15380,1,SVA
15381,1,SVA
15382,1,SVA
15383,1,SVA
15384,1,SVA
15385,1,SVA
15386,1,SVA
15387,1,SVA
15388,1,SVA
15389,1,SVA
15390,1,SVA
15391,1,SVA
15392,1,SVA
15393,1,SVA
15394,1,SVA
15395,1,SVA
15396,1,SVA
15397,1,SVA
15398,1,SVA
15399,1,SVA
15400,1,SVA
15401,1,SVA
15402,1,SVA
15403,1,SVA
15404,1,SVA
15405,1,SVA
15406,1,SVA
15407,1,SVA
15408,1,SVA
15409,1,SVA
15410,1,SVA
15411,1,SVA
15412,1,SVA
15413,1,SVA
15414,1,SVA
15415,1,SVA
15416,1,SVA
15417,1,SVA
15418,1,SVA
15419,1,SVA
15420,1,SVA
15421,1,SVA
15422,1,SVA
15423,1,SVA
15424,1,SVA
15425,1,SVA
15426,1,SVA
15427,1,SVA
15428,1,SVA
15429,1,SVA
15430,1,SVA
15431,1,SVA
15432,1,SVA
15433,1,SVA
15434,1,SVA
15435,1,SVA
15436,1,SVA
15437,1,SVA
15438,1,SVA
15439,1,SVA
15440,1,SVA
15441,1,SVA
15442,1,SVA
15443,1,SVA
15444,1,SVA
15445,1,SVA
15446,1,SVA
15447,1,SVA
15448,1,SVA
15449,1,SVA
15450,1,SVA
15451,1,SVA
15452,1,SVA
15453,1,SVA
15454,1,SVA
15455,1,SVA
15456,1,SVA
15457,1,SVA
15458,1,SVA
15459,1,SVA
15460,1,SVA
15461,1,SVA
15462,1,SVA
15463,1,SVA
15464,1,SVA
15465,1,SVA
15466,1,SVA
15467,1,SVA
15468,1,SVA
15469,1,SVA
15470,1,SVA
15471,1,SVA
15472,1,SVA
15473,1,SVA
15474,1,SVA
15475,1,SVA
15476,1,SVA
15477,1,SVA
15478,1,SVA
15479,1,SVA
15480,1,SVA
15481,1,SVA
15482,1,SVA
15483,1,SVA
15484,1,SVA
15485,1,SVA
15486,1,SVA
15487,1,SVA
15488,1,SVA
15489,1,SVA
15490,1,SVA
15491,1,SVA
15492,1,SVA
15493,1,SVA
15494,1,SVA
15495,1,SVA
15496,1,SVA
15497,1,SVA
15498,1,SVA
15499,1,SVA
15500,1,SVA
15501,1,SVA
15502,1,SVA
15503,1,SVA
15504,1,SVA
15505,1,SVA
15506,1,SVA
15507,1,SVA
15508,1,SVA
15509,1,SVA
15510,1,SVA
15511,1,SVA
15512,1,SVA
15513,1,SVA
15514,1,SVA
15515,1,SVA
15516,1,SVA
15517,1,SVA
15518,1,SVA
15519,1,SVA
15520,1,SVA
15521,1,SVA
15522,1,SVA
15523,1,SVA
15524,1,SVA
15525,1,SVA
15526,1,SVA
15527,1,SVA
15528,1,SVA
15529,1,SVA
15530,1,SVA
15531,1,SVA
15532,1,SVA
15533,1,SVA
15534,1,SVA
15535,1,SVA
15536,1,SVA
15537,1,SVA
15538,1,SVA
15539,1,SVA
15540,1,SVA
15541,1,SVA
15542,1,SVA
15543,1,SVA
15544,1,SVA
15545,1,SVA
15546,1,SVA
15547,1,SVA
15548,1,SVA
15549,1,SVA
15550,1,SVA
15551,1,SVA
15552,1,SVA
15553,1,SVA
15554,1,SVA
15555,1,SVA
15556,1,SVA
15557,1,SVA
15558,1,SVA
15559,1,SVA
15560,1,SVA
15561,1,SVA
15562,1,SVA
15563,1,SVA
15564,1,SVA
15565,1,SVA
15566,1,SVA
15567,1,SVA
15568,1,SVA
15569,1,SVA
15570,1,SVA
15571,1,SVA
15572,1,SVA
15573,1,SVA
15574,1,SVA
15575,1,SVA
15576,1,SVA
15577,1,SVA
15578,1,SVA
15579,1,SVA
15580,1,SVA
15581,1,SVA
15582,1,SVA
15583,1,SVA
15584,1,SVA
15585,1,SVA
15586,1,SVA
15587,1,SVA
15588,1,SVA
15589,1,SVA
15590,1,SVA
15591,1,SVA
15592,1,SVA
15593,1,SVA
15594,1,SVA
15595,1,SVA
15596,1,SVA
15597,1,SVA
15598,1,SVA
15599,1,SVA
15600,1,SVA
15601,1,SVA
15602,1,SVA
15603,1,SVA
15604,1,SVA
15605,1,SVA
15606,1,SVA
15607,1,SVA
15608,1,SVA
15609,1,SVA
15610,1,SVA
15611,1,SVA
15612,1,SVA
15613,1,SVA
15614,1,SVA
15615,1,SVA
15616,1,SVA
15617,1,SVA
15618,1,SVA
15619,1,SVA
15620,1,SVA
15621,1,SVA
15622,1,SVA
15623,1,SVA
15624,1,SVA
15625,1,SVA
15626,1,SVA
15627,1,SVA
15628,1,SVA
15629,1,SVA
15630,1,SVA
15631,1,SVA
15632,1,SVA
15633,1,SVA
15634,1,SVA
15635,1,SVA
15636,1,SVA
15637,1,SVA
15638,1,SVA
15639,1,SVA
15640,1,SVA
15641,1,SVA
15642,1,SVA
15643,1,SVA
15644,1,SVA
15645,1,SVA
15646,1,SVA
15647,1,SVA
15648,1,SVA
15649,1,SVA
15650,1,SVA
15651,1,SVA
15652,1,SVA
15653,1,SVA
15654,1,SVA
15655,1,SVA
15656,1,SVA
15657,1,SVA
15658,1,SVA
15659,1,SVA
15660,1,SVA
15661,1,SVA
15662,1,SVA
15663,1,SVA
15664,1,SVA
15665,1,SVA
15666,1,SVA
15667,1,SVA
15668,1,SVA
15669,1,SVA
15670,1,SVA
15671,1,SVA
15672,1,SVA
15673,1,SVA
15674,1,SVA
15675,1,SVA
15676,1,SVA
15677,1,SVA
15678,1,SVA
15679,1,SVA
15680,1,SVA
15681,1,SVA
15682,1,SVA
15683,1,SVA
15684,1,SVA
15685,1,SVA
15686,1,SVA
15687,1,SVA
15688,1,SVA
15689,1,SVA
15690,1,SVA
15691,1,SVA
15692,1,SVA
15693,1,SVA
15694,1,SVA
15695,1,SVA
15696,1,SVA
15697,1,SVA
15698,1,SVA
15699,1,SVA
15700,1,SVA
15701,1,SVA
15702,1,SVA
15703,1,SVA
15704,1,SVA
15705,1,SVA
15706,1,SVA
15707,1,SVA
15708,1,SVA
15709,1,SVA
15710,1,SVA
15711,1,SVA
15712,1,SVA
15713,1,SVA
15714,1,SVA
15715,1,SVA
15716,1,SVA
15717,1,SVA
15718,1,SVA
15719,1,SVA
15720,1,SVA
15721,1,SVA
15722,1,SVA
15723,1,SVA
15724,1,SVA
15725,1,SVA
15726,1,SVA
15727,1,SVA
15728,1,SVA
15729,1,SVA
15730,1,SVA
15731,1,SVA
15732,1,SVA
15733,1,SVA
15734,1,SVA
15735,1,SVA
15736,1,SVA
15737,1,SVA
15738,1,SVA
15739,1,SVA
15740,1,SVA
15741,1,SVA
15742,1,SVA
15743,1,SVA
15744,1,SVA
15745,1,SVA
15746,1,SVA
15747,1,SVA
15748,1,SVA
15749,1,SVA
15750,1,SVA
15751,1,SVA
15752,1,SVA
15753,1,SVA
15754,1,SVA
15755,1,SVA
15756,1,SVA
15757,1,SVA
15758,1,SVA
15759,1,SVA
15760,1,SVA
15761,1,SVA
15762,1,SVA
15763,1,SVA
15764,1,SVA
15765,1,SVA
15766,1,SVA
15767,1,SVA
15768,1,SVA
15769,1,SVA
15770,1,SVA
15771,1,SVA
15772,1,SVA
15773,1,SVA
15774,1,SVA
15775,1,SVA
15776,1,SVA
15777,1,SVA
15778,1,SVA
15779,1,SVA
15780,1,SVA
15781,1,SVA
15782,1,SVA
15783,1,SVA
15784,1,SVA
15785,1,SVA
15786,1,SVA
15787,1,SVA
15788,1,SVA
15789,1,SVA
15790,1,SVA
15791,1,SVA
15792,1,SVA
15793,1,SVA
15794,1,SVA
15795,1,SVA
15796,1,SVA
15797,1,SVA
15798,1,SVA
15799,1,SVA
15800,1,SVA
15801,1,SVA
15802,1,SVA
15803,1,SVA
15804,1,SVA
15805,1,SVA
15806,1,SVA
15807,1,SVA
15808,1,SVA
15809,1,SVA
15810,1,SVA
15811,1,SVA
15812,1,SVA
15813,1,SVA
15814,1,SVA
15815,1,SVA
15816,1,SVA
15817,1,SVA
15818,1,SVA
15819,1,SVA
15820,1,SVA
15821,1,SVA
15822,1,SVA
15823,1,SVA
15824,1,SVA
15825,1,SVA
15826,1,SVA
15827,1,SVA
15828,1,SVA
15829,1,SVA
15830,1,SVA
15831,1,SVA
15832,1,SVA
15833,1,SVA
15834,1,SVA
15835,1,SVA
15836,1,SVA
15837,1,SVA
15838,1,SVA
15839,1,SVA
15840,1,SVA
15841,1,SVA
15842,1,SVA
15843,1,SVA
15844,1,SVA
15845,1,SVA
15846,1,SVA
15847,1,SVA
15848,1,SVA
15849,1,SVA
15850,1,SVA
15851,1,SVA
15852,1,SVA
15853,1,SVA
15854,1,SVA
15855,1,SVA
15856,1,SVA
15857,1,SVA
15858,1,SVA
15859,1,SVA
15860,1,SVA
15861,1,SVA
15862,1,SVA
15863,1,SVA
15864,1,SVA
15865,1,SVA
15866,1,SVA
15867,1,SVA
15868,1,SVA
15869,1,SVA
15870,1,SVA
15871,1,SVA
15872,1,SVA
15873,1,SVA
15874,1,SVA
15875,1,SVA
15876,1,SVA
15877,1,SVA
15878,1,SVA
15879,1,SVA
15880,1,SVA
15881,1,SVA
15882,1,SVA
15883,1,SVA
15884,1,SVA
15885,1,SVA
15886,1,SVA
15887,1,SVA
15888,1,SVA
15889,1,SVA
15890,1,SVA
15891,1,SVA
15892,1,SVA
15893,1,SVA
15894,1,SVA
15895,1,SVA
15896,1,SVA
15897,1,SVA
15898,1,SVA
15899,1,SVA
15900,1,SVA
15901,1,SVA
15902,1,SVA
15903,1,SVA
15904,1,SVA
15905,1,SVA
15906,1,SVA
15907,1,SVA
15908,1,SVA
15909,1,SVA
15910,1,SVA
15911,1,SVA
15912,1,SVA
15913,1,SVA
15914,1,SVA
15915,1,SVA
15916,1,SVA
15917,1,SVA
15918,1,SVA
15919,1,SVA
15920,1,SVA
15921,1,SVA
15922,1,SVA
15923,1,SVA
15924,1,SVA
15925,1,SVA
15926,1,SVA
15927,1,SVA
15928,1,SVA
15929,1,SVA
15930,1,SVA
15931,1,SVA
15932,1,SVA
15933,1,SVA
15934,1,SVA
15935,1,SVA
15936,1,SVA
15937,1,SVA
15938,1,SVA
15939,1,SVA
15940,1,SVA
15941,1,SVA
15942,1,SVA
15943,1,SVA
15944,1,SVA
15945,1,SVA
15946,1,SVA
15947,1,SVA
15948,1,SVA
15949,1,SVA
15950,1,SVA
15951,1,SVA
15952,1,SVA
15953,1,SVA
15954,1,SVA
15955,1,SVA
15956,1,SVA
15957,1,SVA
15958,1,SVA
15959,1,SVA
15960,1,SVA
15961,1,SVA
15962,1,SVA
15963,1,SVA
15964,1,SVA
15965,1,SVA
15966,1,SVA
15967,1,SVA
15968,1,SVA
15969,1,SVA
15970,1,SVA
15971,1,SVA
15972,1,SVA
15973,1,SVA
15974,1,SVA
15975,1,SVA
15976,1,SVA
15977,1,SVA
16949,1,SVA
16950,1,SVA
16951,1,SVA
16952,1,SVA
16953,1,SVA
16954,1,SVA
16955,1,SVA
16956,1,SVA
16957,1,SVA
16958,1,SVA
16959,1,SVA
16960,1,SVA
16961,1,SVA
16962,1,SVA
16963,1,SVA
16964,1,SVA
16965,1,SVA
16966,1,SVA
16967,1,SVA
16968,1,SVA
16969,1,SVA
16970,1,SVA
16971,1,SVA
16972,1,SVA
16973,1,SVA
16974,1,SVA
16975,1,SVA
16976,1,SVA
16977,1,SVA
16978,1,SVA
16979,1,SVA
16980,1,SVA
16981,1,SVA
16982,1,SVA
16983,1,SVA
16984,1,SVA
16985,1,SVA
16986,1,SVA
16987,1,SVA
16988,1,SVA
16989,1,SVA
16990,1,SVA
16991,1,SVA
16992,1,SVA
16993,1,SVA
16994,1,SVA
16995,1,SVA
16996,1,SVA
16997,1,SVA
16998,1,SVA
16999,1,SVA
17000,1,SVA
17001,1,SVA
17002,1,SVA
17003,1,SVA
17004,1,SVA
17005,1,SVA
17006,1,SVA
17007,1,SVA
17008,1,SVA
17009,1,SVA
17010,1,SVA
17011,1,SVA
17012,1,SVA
17013,1,SVA
17014,1,SVA
17015,1,SVA
17016,1,SVA
17017,1,SVA
17018,1,SVA
17019,1,SVA
17020,1,SVA
17021,1,SVA
17022,1,SVA
17023,1,SVA
17024,1,SVA
17025,1,SVA
17026,1,SVA
17027,1,SVA
17028,1,SVA
17029,1,SVA
17030,1,SVA
17031,1,SVA
17032,1,SVA
17033,1,SVA
17034,1,SVA
17035,1,SVA
17036,1,SVA
17037,1,SVA
17038,1,SVA
17039,1,SVA
17040,1,SVA
17041,1,SVA
17042,1,SVA
17043,1,SVA
17044,1,SVA
17045,1,SVA
17046,1,SVA
17047,1,SVA
17048,1,SVA
17049,1,SVA
17050,1,SVA
17051,1,SVA
17052,1,SVA
17053,1,SVA
17054,1,SVA
17055,1,SVA
17056,1,SVA
17057,1,SVA
17058,1,SVA
17059,1,SVA
17060,1,SVA
17061,1,SVA
17062,1,SVA
17063,1,SVA
17064,1,SVA
17065,1,SVA
17066,1,SVA
17067,1,SVA
17068,1,SVA
17069,1,SVA
17070,1,SVA
17071,1,SVA
17072,1,SVA
17073,1,SVA
17074,1,SVA
17075,1,SVA
17076,1,SVA
17077,1,SVA
17078,1,SVA
17079,1,SVA
17080,1,SVA
17081,1,SVA
17082,1,SVA
17083,1,SVA
17084,1,SVA
17085,1,SVA
17086,1,SVA
17087,1,SVA
17088,1,SVA
17089,1,SVA
17090,1,SVA
17091,1,SVA
17092,1,SVA
17093,1,SVA
17094,1,SVA
17095,1,SVA
17096,1,SVA
17097,1,SVA
17098,1,SVA
17099,1,SVA
17100,1,SVA
17101,1,SVA
17102,1,SVA
17103,1,SVA
17104,1,SVA
17105,1,SVA
17106,1,SVA
17107,1,SVA
17108,1,SVA
17109,1,SVA
17110,1,SVA
17111,1,SVA
17112,1,SVA
17113,1,SVA
17114,1,SVA
17115,1,SVA
17116,1,SVA
17117,1,SVA
17118,1,SVA
